voter_id	voter_surname	voter_name
3211	Peter	František
3212	Peter	Josef
3213	Petera	Rostislav
3214	Peterková	Eva
3215	Peters	Gustav
3216	Petersilka	Karl
3217	Petr	Alois
3218	Petr	Jan
3219	Petra	František
3220	Petrásek	Václav
3221	Petrášek	Augustin
3222	Petrášová	Gabriela
3223	Petrik	Pavel
3224	Petrík	Ján
3225	Petøík	Jan
3226	Petøík	Jaromír
3227	Petøík	Miroslav
3228	Petrová	Jana
3229	Petrová	Marie
3230	Petrová	Marta
3231	Petroviè	Alfonz
3233	Petroviè	Ján
3234	Petrovickı	František
3235	Petrù	Rùena
3236	Petrusová	Antónia
3237	Petruela	Karel
3238	Petrelková	Vìra
3239	Pexa	Norbert
3240	Pfeifer	Miloslav
3241	Pfeiferová-Hlávková	Karla
3242	Piatnica	Imrich
3243	Pietor	Ivan
3244	Pich-Tùma	Miroslav
3245	Pik	Ludìk
3246	Pilát	Jan
3247	Pilát	Maxmilian
3248	Pilát	Rudolf
3249	Pilátová	Františka
3250	Pilch	Gustav
3251	Piller	Jan
3252	Pillmann	František
3253	Pilnay	František
3254	Pimpara	Adolf
3255	Pípa	Ladislav
3256	Pirè	Ján
3257	Píro	Josef
3258	Pirošík	Vladimír
3259	Píš	Emil
3260	Piscová	Margita
3261	Piskoø	Jaromír
3262	Pištìlka	Konstantin
3263	Pištora	Ivan
3264	Pišút	Milan
3265	Pithart	Petr
3266	Pitra	František
3267	Pittinger	Franz
3268	Piverka	Walter
3269	Pivoòka	Alois
3270	Pješèák	Ivan
3271	Pláòovskı	Pavol
3272	Platzer	Johann
3273	Plecháè	František
3274	Plechatı	František
3275	Pleskaè	Jan
3276	Pleskot	Josef
3277	Pleskotová	Hana
3278	Plesl	Jan
3279	Plhal	Jan
3280	Plicka	Jaroslav
3281	Plíšková	Marie
3282	Plíva	Jaromír
3283	Plojhar	Josef
3285	Pludek	Alexej
3286	Pobeal	Ján
3287	Pocisk	Jan
3288	Podanı	Richard
3289	Podborskı	Vladimír
3290	Podlešák	Josef
3291	Podola	Jan
3292	Podubskı	Dušan
3293	Podzimek	Antonín
3294	Podzimková	Otilie
3295	Pohanka	Milan
3296	Pohl	Adolf
3297	Pokojnı	Vincent
3298	Pokorná	Alena
3299	Pokorná	Boena
3300	Pokorná	Kvìtoslava
3301	Pokornı	Josef
3302	Pokornı	Václav
3303	Poláèek	Karel
3304	Polach	Jakub
3305	Polachová	Valerie
3306	Polák	František
3307	Polák	Jozef
3308	Polák	Július
3309	Polák	¼udovít
3310	Polák	Milan
3311	Polanskı	Dionysius
3312	Polanskı	Ivan
3313	Poledòák	Alois
3314	Poledník	Jindøich
3315	Poliaková	O¾ga
3316	Polišenskı	Antonín
3317	Polívka	Jaroslav
3318	Polívka	Vladimír
3319	Pollák	¼udovít
3320	Polochová	Zdeòka
3321	Polomskı	Josef
3322	Poloncová	Mária
3323	Polyák	Štefan
3324	Pomikálková	Julie
3325	Popaïák	Pavol
3326	Popély	Gyula
3327	Popesko	Peter
3328	Popoviè	Pavel
3329	Porubskı	Peter
3330	Porubskı	Vojtech
3331	Porubszky	Gejza
3332	Posluch	Marián
3333	Pospíšil	Antonín
3334	Pospíšil	Bedøich
3335	Pospíšil	Jaroslav
3336	Pospíšil	Jiøí
3337	Pospíšil	Josef
3338	Pospíšil	Petr
3339	Postlová	Jitka
3340	Pošusta	Stanislav
3341	Potáè	Svatopluk
3342	Potoèková	Margita
3343	Potuák	Pavel
3344	Pötzl	Josef
3345	Povolnı	Václav
3346	Poár	Norbert
3347	Poár	Robert
3348	Pozdílek	Václav
3349	Pogaiová	Alena
3350	Pradová	Gabriela
3351	Pramuka	¼udovít
3352	Prášek	Ferdinand
3353	Prášek	Karel
3354	Prause	Johann
3355	PRAVDA	Jan
3356	Praák	Jaroslav
3357	Praenica	Cyril
3358	Preclík	Vladimír
3359	Preèuch	Anton
3360	Preiss	Jaroslav
3361	Pøeuèil	František
3362	Prchal	Josef
3363	Prchal	Vladimír
3364	Prchlík	Václav
3365	Pøibil	Jaroslav
3366	Pøibková	Anna
3367	Pøibyl	František
3368	Pøibyl	Jiøí
3369	Pøibylová	Vladimíra
3370	Priehodová	O¾ga
3371	Priesnitz	Alois
3372	Prievozníková	Irena
3373	Pøíhoda	Vratislav
3374	Pøikryl	František
3375	Pøikryl	Ivo
3376	Prislupèáková	Mária
3377	Procházka	Adolf
3378	Procházka	Antonín
3379	Procházka	Bedøich
3380	Procházka	Bohuslav
3381	Procházka	Èenìk
3382	Procházka	František
3383	Procházka	Jan
3384	Procházka	Kamil
3385	Procházka	Karel
3386	Procházka	Lubomír
3387	Procházka	Vladimír
3388	Procházková	Boena
3389	Procházková	Libuše
3390	Prokeš	Antonín
3391	Prokeš	Jan
3392	Prokop	Kiril
3393	Prokopec	Jaroslav
3395	Prokopová-Škrabálková	Julie
3396	Prokùpek	Adolf
3397	Prokùpek	Slavomír
3398	Prošek	Jiøí
3399	Proškovec	Josef
3400	Protiva	František
3401	Protuš	Ladislav
3402	Prouza	Leopold
3403	Prukner	Rudolf
3404	Pruša	Oto
3405	Prùša	Karel
3406	Prùša	Zdenìk
3407	Pruinec	Jaroslav
3408	Pruinskı	Mikuláš
3409	Przeczek	Gustav
3410	Pšenièka	Arnošt
3411	Pšenièka	Josef
3412	Pšenièka	Zdenìk
3413	Ptáèek	Milan
3414	Ptáèek	Vladimír
3415	Puèanová	Ludmila
3416	Puèek	Zdenìk
3417	Pùèek	Zdenìk
3418	Púèik	Jozef
3419	Pudil	Václav
3420	Puchmeltr	Josef
3421	Puchmeltr	Jozef
3422	Púll	Ján
3423	Pùlpán	Josef
3424	Pundová	Marie
3425	Purkyòová	Eliška
3426	Puskáš	Gregor
3427	Puškáš	Gregor
3428	Puterková-Najmanová	Veronika
3429	Pytlík	Rudolf
3430	Rabas	Václav
3431	Rábel	Jan
3432	Rácz	Oliver
3433	Rada	Zdenìk
3434	Radda	Emerich
3435	Rainerová	Jiøina
3436	Rajèan	Miloslav
3437	Rajczsy	Láslzó
3438	Rajniè	Alojz
3439	Rajtora	Jaromír
3440	Rákócziová	Mária
3441	Rakús	Alojz
3442	Rambousek	František
3443	Rambousek	Jan
3444	Randík	Jiøí
3445	Rapoš	Pavel
3446	Rapoš	Pavol
3447	Rašev	Peter
3448	Rašín	Alois
3449	Rašín	Ladislav
3450	Rašín	Rastislav
3451	Ratiborskı	Tomáš
3452	Ravasz	Viktor
3453	Rázl	Stanislav
3454	Rázus	Martin
3455	Rebš	Václav
3456	Reèek	Petr
3457	Reèková	Jarmila
3458	Reczes	Alexandr
3459	Regulyová	Terezia
3460	Rehák	Gejza
3461	Rehák	Milan
3462	Øeháková	Marie
3463	Øehoøek	Jindøich
3464	Øehulka	Jaroslav
3465	Rechcígl	Miloslav
3466	Reiman	Milan
3467	Reinberg	Václav
3468	Reis	Josef
3469	Reisz	Julius
3470	Reitmajer	Josef
3471	Rejhon	Rudolf
3472	Rejnart	Václav
3473	Remek	Jozef
3474	Remeš	Antonín
3475	Removèík	Pavol
3476	Renczes	Alexander
3477	Renczés	Alexander
3478	Rendek	Ignác
3479	Repaskı	Ján
3480	Repka	Ján
3481	Øepka	Josef
3482	Retkes	¼udovít
3483	Révay	Julian
3484	Øezáèová	Oldøiška
3485	Rená-Václavíková	Ludmila
3486	Øezníèek	František
3487	Øezníèková	Františka
3488	Øièánková	Andìla
3489	Øièáø	Karel
3490	Øídká	Zdeòka
3491	Ridziková	Mária
3492	Riedl	Karel
3493	Rigo	Emil
3494	Øíha	Václav
3495	Øíhová	Emílie
3496	Richtarèíková	Michaela
3497	Richter	Ferdinand
3498	Richter	Kamil
3499	Richter	Miroslav
3500	Richter	Wolfgang
3501	Richterek	Richard
3502	Richtrová	Jiøina
3503	Øíman	Josef
3504	Øíman	Rudolf
3505	Ripka	Hubert
3506	Riško	Ján
3507	Rjevaj	Andrej
3508	Roba	Ondrej
3509	Roèek	Miroslav
3510	Roèòáková	Araula
3511	Rodovskı	Bohuš
3512	Rodr	Zdenìk
3513	Rohá¾-I¾kiv	Ivan
3514	Rohlenová	Rùena
3515	Rohlíèek	Rudolf
3516	Rolek	Bohumil
3517	Rolíèek	Rudolf
3518	Roman	Ladislav
3519	Romanèík	Emanuel
3520	Ropek	Radomil
3521	Rosa	Jozef
3522	Rosenkranc	Bohuslav
3523	Rosche	Alfred
3524	Roscher	Anton
3525	Rosickı	Bohumír
3526	Rösler	Josef
3527	Rosolová	Josefa
3528	Rössler	Artur
3529	Rota	Josef
3530	Rothmayerová	Gabriela
3531	Rotnágl	Josef
3532	Röttel	František
3533	Rottová	Pavla
3534	Roubal	Miloslav
3535	Rouèek	Jaroslav
3536	Roudnickı	Alois
3537	Rovnı	Jan
3538	Rozehnal	Alois
3539	Rozhon	František
3540	Rozlivka	Vladimír
3541	Ronay	Titus
3542	Rozsypal	Kurt
3543	Rozsypalová	Anna
3544	Rozsypalová	Augusta
3545	Rubín	Jiøí
3546	Rudolf	Josef
3547	Rudyj	Štìpán
3548	Ruhmann	Jan
3549	Ruml	Jiøí
3550	Runge	Václav
3551	Ruppeldt	Fedor
3552	Rusek	Antonín
3553	Rusnák	Juraj
3554	Rusnák	Michal
3555	Rusov	Karel
3556	Russ	Emil
3557	Rustler	Michael
3558	Rùzha	Josef
3559	Ruiak	Jan
3560	Rùièka	Jan
3561	Rùièka	Jaroslav
3562	Rùièka	Miroslav
3563	Rùièka	Václav
3564	Rùièková	Hana
3565	Rùièková	Marie
3566	Rybáø	Petr
3567	Rybárik	Karol
3568	Rybková	Marcela
3569	Rıdlová	Regina
3570	Rygar	František
3571	Rygula	Josef
3572	Rych	Jan
3573	Rychtera	Jaroslav
3574	Rychtera	Ludvík
3575	Rychtrmoc	Zdenìk
3576	Rychvalskı	Jozef
3577	Rylková	Marie
3578	Rynda	Ivan
3579	Rıpar	Jan
3580	Ryška	Peter
3581	Ryšlinková	Jana
3582	Šabata	František
3583	Šabata	Jaroslav
3584	Šabata	Miloslav
3585	Šablicová	Otília
3586	Sáblík	Karel
3587	Šabo	Tibor
3588	Sabolèík	Michal
3589	Šabršula	Jozef
3590	Šáda	Josef
3591	Šádek	František
3592	Sádovskı	Štefan
3593	Šafaøík	Jaroslav
3594	Šafaøík	Josef
3595	Šafranko	Emanuel
3596	Šagát	Jozef
3597	Sagová	Anna
3598	Sahligerová	Eva
3599	Sacher	Richard
3600	Sachetová	Jitka
3601	Šachová	Marie
3602	Sachsová	Hana
3603	Sajal	Pavel
3604	Sajdl	Josef
3605	Sakmar	Lumír
3606	Šalát	Anton
3607	Šalgoviè	František
3608	Šalgoviè	Viliam
3609	Šaling	Ondrej
3610	Salvová	Anna
3611	Šámal	Pøemysl
3612	Šamalík	František
3613	Šamalík	Josef
3614	Samec	František
3615	Samek	František
3616	Samek	Jaroslav
3617	Samek	Robert
3618	Veselá-Samková	Klára
3619	Samková	Zdenka
3620	Samonèík	Milan
3621	Sandner	Rudolf
3622	Sándorová	Eleonóra
3623	Šantorová	Marie
3624	Sapák	Jan
3625	Šarina	Jozef
3626	Šarišská	Ema
3627	Šarišská	Eva
3628	Sárközyová	Klára
3629	Šašek	Jiøí
3630	Sauer	Alois
3631	Saul	Eduard
3632	Savèinskı	Vladimír
3633	Šavel	Karol
3634	Šèereckı	Vasil
3635	Šeba	Jan
3636	Šebej	František
3637	Šebek	Pavel
3638	Šebera	František
3639	Šebesta	Štefan
3640	Šebestian	Ján
3641	Šebík	Ján
3642	Šebor	Jindøich
3643	Šebor	Milan
3644	Šebóšik	Juraj
3645	Šedík	Jozef
3646	Šedivı	Filip
3647	Šedivı	Josef
3648	Sedláèek	Jan
3649	Sedláèek	Josef
3650	Sedláèek	Michal
3651	Sedláèek	Svatopluk
3652	Sedláèek	Václav
3653	Sedlaèík	Josef
3654	Sedláèková	Marie
3655	Sedlák	Jiøí
3656	Sedlák	Josef
3657	Sedlák	Miroslav
3658	Sedláková	Emília
3659	Sedláø	Karel
3660	Sedorjak	Nikolaj
3661	Šedoviè	Jozef
3662	Šedrica	Josef
3663	Šedı	Emanuel
3664	Šefèík	Samuel
3665	Sehnal	Vlastimil
3666	Sechter	Josef
3667	Seidl	František
3668	Seidlová	Vìra
3669	Šejna	Jan
3670	Sekaninová-Èakrtová	Gertruda
3671	Seliger	Josef
3672	Selner	Jaroslav
3673	Seman	Karol
3674	Šemberová	Marie
3675	Sembol	Ernest
3676	Senjuk	Rostislav
3677	Šenková	Jaroslava
3678	Šenkıø	Miroslav
3679	Šenšel	Åudovít
3680	Šepe¾a	Jozef
3681	Šepetka	Jozef
3682	Šepsová	Lenka
3683	Serenèés	Peter
3684	Servus	Bohumil
3685	Ševèik	Samuel
3686	Ševèík	Ján
3687	Ševèík	Josef
3688	Ševèík	Vincenc
3689	Ševèík	Vlastimil
3690	Ševèíková	Anna
3691	Sevejáni	Karol
3692	Šgorica	Jozef
3693	Schäfer	Anton
3694	Schälzky	Robert
3695	Scharnagl	Georg
3696	Scheiner	Josef
3697	Schenk	Florian
3698	Schieszl	Josef
3699	Schiller	Rudolf
3700	Schlusche	Anton
3701	Schmerda	Anton
3702	Schmidke	Karol
3703	Schmidt	Viliam
3704	Schneider	Jiøí
3705	Schneider	Rudolf
3706	Schollich	Ernst
3707	Schreiber	Franz
3708	Schubert	Leo
3709	Schubert	Ottakar
3710	Schulcz	Ignác
3711	Schuster	Jaroslav
3712	Schuster	Karl
3713	Schütz	Johann
3714	Schwarz	František
3715	Schwarz	Rudolf
3716	Schweichhart	Josef
3717	Šidík	Mikuláš
3718	Sidó	Zoltán
3719	Sidor	Karol
3720	Sidor	Viktor
3721	Siegel	Hieronymus
3722	Šik	František
3723	Šikolová	Jarmila
3724	Šilhán	Vìnìk
3725	Silvanová	Eva
3726	Šimánek	Jan
3727	Šimánek	Václav
3728	Šimeèek	Josef
3729	Šimeèková	Boena
3730	Šimeèková	Irena
3731	Šimegová	Františka
3732	Šimek	Jan
3733	Šimek	Vladimír
3734	Šimko	Eduard
3735	Šimko	Ivan
3736	Šimko	Július
3737	Simm	Hugo
3738	Šimon	Bohumil
3739	Šimon	Jaroslav
3740	Šimon	Josef
3741	Šimon	Karel
3742	Šimonek	Ján
3743	Šimonková	Pavla
3744	Šímová	Anna
3745	Šimùnek	Otakar
3746	Šimùnková	Jaroslava
3747	Šimurdová	Júlia
3748	Šimúth	Jozef
3749	Šindeláø	Lubomír
3750	Šindlerová	Marie
3751	Singer	Ludvík
3752	Sinkule	Václav
3753	Šíp	Augustin
3754	Šípek	Václav
3755	Širokı	Viliam
3756	Sís	František
3757	Šiška	Karol
3758	Šiška	Lubomír
3759	Šiška	¼udovít
3760	Sivák	Jan
3761	Sivák	Jozef
3762	Skácel	František
3763	Skácelová	Anna
3764	Skála	Èestmír
3765	Skála	Ivan
3766	Skála	Ivo
3767	Skála	Ludvík
3768	Skalák	Josef
3769	Skarlandtová	Marta
3770	Škarydková	Olga
3771	Skaunic	Ladislav
3772	Skaunicová	Františka
3773	Sklenáø	Josef
3774	Sklenáøová	Marie
3775	Škoda	Jan
3776	Škoda	Josef
3777	Škoda	Oldøich
3778	Škoda	Václav
3779	Škodová	Vlasta
3780	Skokánek	Èenìk
3781	Škola	František
3782	Skopal	Jaroslav
3783	Skopal	Josef
3784	Skopal-Procházka	Martin
3785	Škopová	Mária
3786	Škorcová-Svršková	Jarmila
3787	Skorkovskı	Jiøí
3788	Skotek	Josef
3789	Skotnica	Alois
3790	Skoupı	Alois
3791	Škoviera	Šimon
3792	Skramuskı	Karel
3793	Skøivan	Jiøí
3794	Skøivánková	Zdeòka
3795	Skøivanová	Rùena
3796	Škrlantová	Barbora
3797	Škrobánek	Jan
3798	Škrobánek	Richard
3799	Skuhrovcová	Marie
3800	Škula	Jozef
3801	Škultéty	Ján
3802	Skurskı	Valentin
3803	Škvor	Jan
3804	Slabá	Drahomíra
3805	Sládek	Antonín
3806	Sládek	Bohumil
3807	Sládek	Václav
3808	Sládková	Jaroslava
3809	Sladkı	Václav
3810	Šlahaø	Bohuslav
3811	Sláma	Vìroslav
3812	Slámová	Zdenka
3813	Slámová-Kettnerová	Marie
3814	Slánskı	Rudolf
3815	Šlapák	Václav
3816	Šlapka	Gejza
3817	Šlápota	Jaromír
3818	Sláva	Jaroslav
3819	Slavìtínskı	Milan
3820	Slavíèek	Antonín
3821	Slavíèek	Jan
3822	Slavík	Antonín
3823	Slavík	Blahoslav
3824	Slavík	Lubomír
3825	Slavík	Miroslav
3826	Slávik	Dušan
3828	Slávik	Juraj
3829	Slávik	Michal
3830	Slavíková	Anastázie
3831	Šlechta	Emanuel
3832	Šlézar	Jaroslav
3833	Šling	Otto
3834	Slíva	Leopold
3835	Slivenskı	Július
3836	Slivka	Michal
3837	Sloboda	Erich
3838	Slobodník	Dušan
3839	Slota	Ján
3840	Šlouf	Miroslav
3841	Sloupová	Jiøina
3842	Slováèek	Miloslav
3843	Sluka	Bohumil
3844	Sluka	Jan
3845	Slušnı	Koloman
3846	Šmátrala	Alexander
3847	Šmehlík	Jaroslav
3848	Šmehlíková	Jaroslava
3849	Šmehlíková	Ludmila
3850	Šmejcová	Milena
3851	Smejkal	Oldøich
3852	Smejkalová	Josefa
3853	Šmejkalová	Blaena
3854	Smékal	Zdenìk
3855	Smìlík	Zdenìk
3856	Šmeral	Bohumír
3857	Smetánka	Rudolf
3858	Šmíd	Pavel
3859	Smida	Marek
3860	Šmída	Jindøich
3861	Šmidke	Karol
3862	Šmidková	Emilie
3863	Smilka	Ján
3864	Šmok	Miroslav
3865	Smola	Josef
3866	Smolec	Ján
3867	Smolíková	Marie
3868	Šmotková	Marie
3869	Smrèka	Ladislav
3870	Smrkovskı	Josef
3871	Smrtka	Josef
3872	Smrík	Kornel
3873	Smutnı	Rudolf
3874	Sníková	Libìna
3875	Šnobl	Jindøich
3876	Soboòa	Viliam
3877	Sobotníková	Olga
3878	Sobotová	Marie
3879	Sodoma	František
3880	Sogl	Anton
3881	Socha	Peter
3882	Sochorec	Rostislav
3883	Sokol	Karel
3884	Sokol	Martin
3885	Šolc	Jan
3886	Šolc	Jaroslav
3887	Solèanská	Marta
3888	Solèányová	Mária
3889	Soldát	Miloslav
3890	Solfronk	Petr
3891	Šolle	Josef
3892	Šoltés	Michal
3893	Šoltész	Jozef
3894	Šoltys	Andrej
3895	Sommer	Alexander
3896	Sommer	Bøetislav
3897	Sommer	Jindøich
3898	Sonntág	Kuneš
3899	Sopko	Juraj
3900	Sopr	Václav
3901	Šorec	Ladislav
3902	Šorm	František
3903	Šormová	Rút
3904	Sosnák-Honzák	Jura
3905	Sosnar	Jaroslav
3906	Souèek	Gustav
3907	Souèek	Jiøí
3908	Soukup	Alois
3909	Soukup	František
3910	Soukup	Jiøí
3911	Soukup	Josef
3912	Soukup	Ladislav
3913	Soukup	Václav
3914	Sova	Jan
3915	Sova	Václav
3916	Špaèek	František
3917	Špaèek	Jaromír
3918	Špaèek	Josef
3919	Spáèil	Bedøich
3920	Spáèil	Tomáš
3921	Špaèková	Anna
3922	Špálovskı	Dušan
3923	Španiel	Miroslav
3924	Špánik	Július
3925	Špaòúr	Jan
3926	Špáta	Luboš
3927	Špatnı	Emil
3928	Spevák	Ján
3929	Spìváková	Ludmila
3930	Spilka	Petr
3931	Spina	Franz
3932	Špindler	Matìj
3933	Spišák	Emil
3934	Šplíchal	Václav
3935	Šplíchalová	Marie
3936	Springer	Erich
3937	Šrámek	František
3938	Šrámek	Jan
3939	Šrámková	Alena
3940	Srb	Jaroslav
3941	Srba	Antonín
3942	Srdínko	Otakar
3943	Šrédlová	Hana
3944	Šremr	Pavel
3945	Šrenkel	Benjamín
3946	Srnec	Jan
3947	Šrobár	Vavro
3948	Štafa	František
3949	Štáfek	Václav
3950	Stainer	Bohuslav
3951	Štambachr	František
3952	Štambera	Vilém
3953	Štancel	Miloslav
3954	Štance¾	Michal
3955	Štancl	Jiøí
3956	Štandl	Jan
3957	Stanìk	František
3958	Stanìk	František
3959	Stanìk	Wenzel
3960	Stangl	Georg
3961	Stanislav	František
3962	Stank	Jozef
3963	Stará	Hana
3964	Starec	Václav
3965	Stárková	Danica
3966	Starı	Adolf
3967	Starı	Jan
3968	Starı	Jiøí
3969	Stašek	Bohumil
3970	Staško	Jozef
3971	Staškovanová	Miluša
3972	Šastná	Vìra
3973	Šastnı	Bedøich
3974	Šastnı	Václav
3975	Štecková	Helena
3976	Štefan	Augustin
3977	Štefan	František
3978	Štefánek	Anton
3979	Štefanièiak	Ján
3980	Štefánik	František
3981	Štefánik	Ivan
3982	Štefánik	Marián
3983	Štefánik	Milan
3984	Štefanoviè	Milan
3985	Steiner	Bedøich
3986	Steiner	Gábriel
3987	Stejskal	Jaroslav
3988	Stejskal	Josef
3990	Stejskal	Josef
3991	Stejskal	Ladislav
3992	Štekl	Karel
3993	Štencl	Ján
3994	Štenchlák	Jozef
3995	Stenzl	Alois
3996	Štìpán	Bohumil
3997	Štìpán	Miroslav
3998	Štìpánek	Josef
3999	Štìpánek	M. O.
4000	Štìpánek	Petr
4001	Štìpánek	Stanislav
4002	Štìpánek	Vratislav
4003	Štìpánková	Anna
4004	Štìpnièková	Jarmila
4005	Štìrba	Václav
4006	Stern	Viktor
4007	Štern	Jan
4008	Štìtka	Josef
4009	Stibic	Jaromír
4010	Stibùrková	Anna
4011	Štièka	Vladimír
4012	Stieber	Václav
4013	Štifterová	Emília
4014	Štindl	Karel
4015	Stivín	Josef
4016	Štix	Václav
4017	Stoèková	Vìra
4018	Stodola	Kornel
4019	Stojan	Antonín
4020	Stolaø	Zdenìk
4021	Štolba	Václav
4022	Štoll	Ladislav
4023	Stome	Karol
4024	Stopka	Ferdinand
4025	Štorkán	Miloslav
4026	Štorkán	Miroslav
4027	Stoupal	Viktor
4028	Štouraè	Antonín
4029	Straèár	Slavomír
4030	Straka	Anton
4031	Straka	František
4032	Straòák	Josef
4033	Stránská	Jaroslava
4034	Stránskı	Adolf
4035	Stránskı	Jan
4036	Stránskı	Jaroslav
4037	Stránskı	Jiøí
4038	Stránskı	Zdenìk
4039	Strašek	Jiøí
4040	Štrauch	Jozef
4041	Štrba	Peter
4042	Štrbová	Mária
4043	Strcula	Ján
4044	Strechaj	Rudolf
4045	Støíbrnı	Jiøí
4046	Støíbrská	Ivana
4047	Strnadová	Jindøiška
4048	Štromp	Jozef
4049	Štroner	Vladimír
4050	Štrougal	Lubomír
4051	Strouhalová	Františka
4052	Stuchlíková	Vìra
4053	Štùla	Alois
4054	Stulíková	Josefa
4055	Stunda	Štefan
4056	Štúr	Svetozár
4057	Stütz	František
4058	Stıblová	Valja
4059	Styk	Jozef
4060	Štyndl	Bedøich
4061	Suber	Josef
4062	Šubrt	Jan
4063	Suèko	Emil
4064	Šucha	Michal
4065	Šucha	Vladimír
4066	Šùcha	Jiøí
4067	Suchán	Pavol
4068	Šuchaò	František
4069	Suchánek	Jaroslav
4070	Suchopárek	Miroslav
4071	Suchı	Oldøich
4072	Sukupová	Andìla
4073	Šulc	Stanislav
4074	Šulek	Martin
4075	Súlety	Ondrej
4076	Šulganová	Mária
4077	Šulík	Andìlín
4078	Šulka	František
4079	Su¾ovská	Mária
4080	Šupka	Ladislav
4081	Šùral	Josef
4082	Surányi	Lájos
4084	Šurka	Viktor
4085	Šurková	Jozefa
4086	Suroviak	Štefan
4087	Surovı	František
4088	Süsmilich	Jaroslav
4089	Šustr	Josef
4090	Šustr	Pavel
4091	Šustrová	Vlasta
4092	Šutaj	František
4093	Šuterová	Vìra
4094	Šutka	Mikuláš
4095	Šútovec	Milan
4096	Sutr	Jan
4097	Sùvová	Hana
4098	Sùvová	Jiøina
4099	Sùvová	Zdenka
4100	Svaèina	Oldøich
4101	Švácha	Rudolf
4102	Svarovská-Vopièková	Anna
4103	Švec	Anton
4104	Švec	Peter
4105	Švec	Vlastislav
4106	Svìcenı	Antonín
4107	Švehla	Antonín
4108	Švehla	Ladislav
4109	Švehlová	Elena
4110	Švejda	Jiøí
4111	Svìrèina	Otakar
4112	Šverma	Jan
4113	Švermová	Marie
4114	Švestka	Bedøich
4115	Švestka	Oldøich
4116	Svetlík	Karol
4117	Svìtlík	František
4118	Švihálková	Zdenka
4119	Švirec	Jozef
4120	Švirlochová	Irena
4121	Sviták	Ivan
4122	Svítek	Mikuláš
4123	Svítil	Pavel
4124	Svítok	Ján
4125	Svoboda	Adolf
4126	Svoboda	František
4127	Svoboda	Jan
4128	Svoboda	Jaroslav
4129	Svoboda	Jiøí
4130	Svoboda	Josef
4131	Svoboda	Karel
4132	Svoboda	Ludvík
4133	Svoboda	Ludvík
4134	Svoboda	Miroslav
4135	Svoboda	Oldøich
4136	Svoboda	Otakar
4137	Svoboda	René
4138	Svoboda	Rudolf
4139	Svoboda	Václav
4140	Svoboda	Vratislav
4141	Svobodová	Eliška
4142	Svobodová	Marie
4143	Svobodová	Miluše
4144	Svozil	Cyril
4145	Svozil	Josef
4146	Švrèek	Alois
4147	Švrèek	Zdenìk
4148	Swoboda	Josef
4149	Syè	Ján
4150	Sychra	Miroslav
4151	Sychravová	Anna
4152	Sıkora	Erich
4153	Sıkora	Ernest
4154	Sıkora	František
4155	Sıkora	Michal
4156	Sıkora	Vlastimil
4157	Syllaba	Ladislav
4158	Synek	Jindøich
4159	Synek	Otto
4160	Synková	Matylda
4161	Syrovátková-Paleèková	Marie
4162	Sytnı	Zdenìk
4163	Szabó	¼udovít
4164	Szabó	Reszö
4165	Szabóová	Mária
4166	Szalai	Vojtech
4167	Szaniszló	Július
4168	Szénasi	Ferdinánd
4169	Szentiványi	József
4170	Sziglová-Winklerová	Mária
4171	Szöcs	Ferenc
4172	Szöllösová	Helena
4173	Szüllõ	Géza
4174	Szymik	Valter
4175	Táborskı	Rudolf
4176	Tadlánek	Štefán
4177	Tahy	Miroslav
4178	Tajovská	Marie
4179	Takáè	Samuel
4180	Takács	Peter
4181	Takacz	Imrich
4182	Tamás	Ondrej
4183	Tarhoviská	Soòa
4184	Tatár	Milan
4185	Tatíèek	Josef
4186	Taub	Siegfried
4187	Tauš	Václav
4188	Tausik	Heøman
4189	Taussigová-Potùèková	Jarmila
4190	Tayerle	Rudolf
4191	akı	Anton
4192	Tejchman	Bohumil
4193	Tejkl	Milan
4194	Teluchová	Margita
4195	Tencian	Jan
4196	Tenglerová	Hana
4197	Teper	Jan
4198	Teplanskı	Pavel
4199	Teplı	Josef
4200	Téra	Miroslav
4201	Tesaø	František
4202	Teska	Josef
4203	Tesla	Josef
4204	Tešnar	Sláva
4205	Tiele	Emil
4206	Tichavskı	Stanislav
4207	Tichota	Vladimír
4208	Tichı	Bohumil
4209	Tichı	Ervín
4210	Tichı	Hans
4211	Tichı	Richard
4212	Tichı	Václav
4213	Timaníková	Emília
4214	Tiso	Jozef
4215	Tlapák	Jaroslav
4216	Tlustı	Andrej
4217	Tobler	János
4218	Tokár	Jozef
4219	Tolar	Vladimír
4220	Toman	Bohuslav
4221	Toman	Engelbert
4222	Toman	František
4223	Toman	Ivo
4224	Toman	Josef
4225	Toman	Miroslav
4226	Toman	Petr
4227	Tománek	Eduard
4228	Tománek	Florian
4229	Tomášek	František
4230	Tomášek	Josef
4231	Tomášek	Karol
4232	Tomášik	Ferdinand
4233	Tomašková	Mária
4234	Tomeèek	Alois
4235	Tomeèková	Milada
4236	Tomik	Michal
4237	Tomis	Václav
4238	Toms	Stanislav
4239	Tomsa	Josef
4240	Tondl	Jan
4241	Tondr	Karel
4242	Tonhauser	Pavol
4243	Topoli	Jozef
4244	Törköly	József
4245	Torn	Èenìk
4246	Török	Pál
4247	Török	Vojtech
4248	Toøová	Milada
4249	Tošovskı	Michal
4250	Tóth	Andrej
4251	Tóthová	Mária
4252	Toušek	František
